"Points:0","Points:1","Points:2"
3.1309,-0.011226,0
3.1309,-0.01357,0
3.154,0,0
3.154,-0.0023431,0
3.154,-0.0067848,0
3.154,-0.011226,0
3.154,-0.01357,0
3.1661,0,0
3.1661,-0.0023431,0
3.1661,-0.0067848,0
3.1661,-0.011226,0
3.1661,-0.01357,0
3.1661,0,0
3.1661,-0.0023431,0
3.1661,-0.0067848,0
3.1661,-0.011226,0
3.1661,-0.01357,0
3.1783,0,0
3.1783,-0.0023431,0
3.1783,-0.0067848,0
3.1783,-0.011226,0
3.1783,-0.01357,0
3.2013,0,0
3.2013,-0.0023431,0
3.2013,-0.0067848,0
3.2013,-0.011226,0
3.2013,-0.01357,0
3.2243,0,0
3.2243,-0.0023431,0
3.2243,-0.0067848,0
3.2243,-0.011226,0
3.2243,-0.01357,0
3.2365,0,0
3.2365,-0.0023431,0
3.2365,-0.0067848,0
3.2365,-0.011226,0
3.2365,-0.01357,0
3.2365,0,0
3.2365,-0.0023431,0
3.2365,-0.0067848,0
3.2365,-0.011226,0
3.2365,-0.01357,0
3.2486,0,0
3.2486,-0.0023431,0
3.2486,-0.0067848,0
3.2486,-0.011226,0
3.2486,-0.01357,0
3.2716,0,0
3.2716,-0.0023431,0
3.2716,-0.0067848,0
3.2716,-0.011226,0
3.2716,-0.01357,0
3.2947,0,0
3.2947,-0.0023431,0
3.2947,-0.0067848,0
3.2947,-0.011226,0
3.2947,-0.01357,0
3.3068,0,0
3.3068,-0.0023431,0
3.3068,-0.0067848,0
3.3068,-0.011226,0
3.3068,-0.01357,0
3.3068,0,0
3.3068,-0.0023431,0
3.3068,-0.0067848,0
3.3068,-0.011226,0
3.3068,-0.01357,0
3.319,0,0
3.319,-0.0023431,0
3.319,-0.0067848,0
3.319,-0.011226,0
3.319,-0.01357,0
3.342,0,0
3.342,-0.0023431,0
3.342,-0.0067848,0
3.342,-0.011226,0
3.342,-0.01357,0
3.365,0,0
3.365,-0.0023431,0
3.365,-0.0067848,0
3.365,-0.011226,0
3.365,-0.01357,0
3.3772,0,0
3.3772,-0.0023431,0
3.3772,-0.0067848,0
3.3772,-0.011226,0
3.3772,-0.01357,0
3.3772,0,0
3.3772,-0.0023431,0
3.3772,-0.0067848,0
3.3772,-0.011226,0
3.3772,-0.01357,0
3.3893,0,0
3.3893,-0.0023431,0
3.3893,-0.0067848,0
3.3893,-0.011226,0
3.3893,-0.01357,0
3.4124,0,0
3.4124,-0.0023431,0
3.4124,-0.0067848,0
3.4124,-0.011226,0
3.4124,-0.01357,0
3.4354,0,0
3.4354,-0.0023431,0
3.4354,-0.0067848,0
3.4354,-0.011226,0
3.4354,-0.01357,0
3.4475,0,0
3.4475,-0.0023431,0
3.4475,-0.0067848,0
3.4475,-0.011226,0
3.4475,-0.01357,0
3.4475,0,0
3.4475,-0.0023431,0
3.4475,-0.0067848,0
3.4475,-0.011226,0
3.4475,-0.01357,0
3.4597,0,0
3.4597,-0.0023431,0
3.4597,-0.0067848,0
3.4597,-0.011226,0
3.4597,-0.01357,0
3.4827,0,0
3.4827,-0.0023431,0
3.4827,-0.0067848,0
3.4827,-0.011226,0
3.4827,-0.01357,0
3.5058,0,0
3.5058,-0.0023431,0
3.5058,-0.0067848,0
3.5058,-0.011226,0
3.5058,-0.01357,0
3.5179,0,0
3.5179,-0.0023431,0
3.5179,-0.0067848,0
3.5179,-0.011226,0
3.5179,-0.01357,0
0,-0.01357,0
0,-0.015971,0
0,-0.020523,0
0,-0.025076,0
0,-0.027477,0
0.012149,-0.01357,0
0.012149,-0.015971,0
0.012149,-0.020523,0
0.012149,-0.025076,0
0.012149,-0.027477,0
0.035179,-0.01357,0
0.035179,-0.015971,0
0.035179,-0.020523,0
0.035179,-0.025076,0
0.035179,-0.027477,0
0.058209,-0.01357,0
0.058209,-0.015971,0
0.058209,-0.020523,0
0.058209,-0.025076,0
0.058209,-0.027477,0
0.070358,-0.01357,0
0.070358,-0.015971,0
0.070358,-0.020523,0
0.070358,-0.025076,0
0.070358,-0.027477,0
0.070358,-0.01357,0
0.070358,-0.015971,0
0.070358,-0.020523,0
0.070358,-0.025076,0
0.070358,-0.027477,0
0.082507,-0.01357,0
0.082507,-0.015971,0
0.082507,-0.020523,0
0.082507,-0.025076,0
0.082507,-0.027477,0
0.10554,-0.01357,0
0.10554,-0.015971,0
0.10554,-0.020523,0
0.10554,-0.025076,0
0.10554,-0.027477,0
0.12857,-0.01357,0
0.12857,-0.015971,0
0.12857,-0.020523,0
0.12857,-0.025076,0
0.12857,-0.027477,0
0.14072,-0.01357,0
0.14072,-0.015971,0
0.14072,-0.020523,0
0.14072,-0.025076,0
0.14072,-0.027477,0
0.14072,-0.01357,0
0.14072,-0.015971,0
0.14072,-0.020523,0
0.14072,-0.025076,0
0.14072,-0.027477,0
0.15286,-0.01357,0
0.15286,-0.015971,0
0.15286,-0.020523,0
0.15286,-0.025076,0
0.15286,-0.027477,0
0.1759,-0.01357,0
0.1759,-0.015971,0
0.1759,-0.020523,0
0.1759,-0.025076,0
0.1759,-0.027477,0
0.19893,-0.01357,0
0.19893,-0.015971,0
0.19893,-0.020523,0
0.19893,-0.025076,0
0.19893,-0.027477,0
0.21107,-0.01357,0
0.21107,-0.015971,0
0.21107,-0.020523,0
0.21107,-0.025076,0
0.21107,-0.027477,0
0.21107,-0.01357,0
0.21107,-0.015971,0
0.21107,-0.020523,0
0.21107,-0.025076,0
0.21107,-0.027477,0
0.22322,-0.01357,0
0.22322,-0.015971,0
0.22322,-0.020523,0
0.22322,-0.025076,0
0.22322,-0.027477,0
0.24625,-0.01357,0
0.24625,-0.015971,0
0.24625,-0.020523,0
0.24625,-0.025076,0
0.24625,-0.027477,0
0.26928,-0.01357,0
0.26928,-0.015971,0
0.26928,-0.020523,0
0.26928,-0.025076,0
0.26928,-0.027477,0
0.28143,-0.01357,0
0.28143,-0.015971,0
0.28143,-0.020523,0
0.28143,-0.025076,0
0.28143,-0.027477,0
0.28143,-0.01357,0
0.28143,-0.015971,0
0.28143,-0.020523,0
0.28143,-0.025076,0
0.28143,-0.027477,0
0.29358,-0.01357,0
0.29358,-0.015971,0
0.29358,-0.020523,0
0.29358,-0.025076,0
0.29358,-0.027477,0
0.31661,-0.01357,0
0.31661,-0.015971,0
0.31661,-0.020523,0
0.31661,-0.025076,0
0.31661,-0.027477,0
0.33964,-0.01357,0
0.33964,-0.015971,0
0.33964,-0.020523,0
0.33964,-0.025076,0
0.33964,-0.027477,0
0.35179,-0.01357,0
0.35179,-0.015971,0
0.35179,-0.020523,0
0.35179,-0.025076,0
0.35179,-0.027477,0
0.35179,-0.01357,0
0.35179,-0.015971,0
0.35179,-0.020523,0
0.35179,-0.025076,0
0.35179,-0.027477,0
0.36394,-0.01357,0
0.36394,-0.015971,0
0.36394,-0.020523,0
0.36394,-0.025076,0
0.36394,-0.027477,0
0.38697,-0.01357,0
0.38697,-0.015971,0
0.38697,-0.020523,0
0.38697,-0.025076,0
0.38697,-0.027477,0
0.41,-0.01357,0
0.41,-0.015971,0
0.41,-0.020523,0
0.41,-0.025076,0
0.41,-0.027477,0
0.42215,-0.01357,0
0.42215,-0.015971,0
0.42215,-0.020523,0
0.42215,-0.025076,0
0.42215,-0.027477,0
0.42215,-0.01357,0
0.42215,-0.015971,0
0.42215,-0.020523,0
0.42215,-0.025076,0
0.42215,-0.027477,0
0.4343,-0.01357,0
0.4343,-0.015971,0
0.4343,-0.020523,0
0.4343,-0.025076,0
0.4343,-0.027477,0
0.45733,-0.01357,0
0.45733,-0.015971,0
0.45733,-0.020523,0
0.45733,-0.025076,0
0.45733,-0.027477,0
0.48036,-0.01357,0
0.48036,-0.015971,0
0.48036,-0.020523,0
0.48036,-0.025076,0
0.48036,-0.027477,0
0.49251,-0.01357,0
0.49251,-0.015971,0
0.49251,-0.020523,0
0.49251,-0.025076,0
0.49251,-0.027477,0
0.49251,-0.01357,0
0.49251,-0.015971,0
0.49251,-0.020523,0
0.49251,-0.025076,0
0.49251,-0.027477,0
0.50465,-0.01357,0
0.50465,-0.015971,0
0.50465,-0.020523,0
0.50465,-0.025076,0
0.50465,-0.027477,0
0.52768,-0.01357,0
0.52768,-0.015971,0
0.52768,-0.020523,0
0.52768,-0.025076,0
0.52768,-0.027477,0
0.55072,-0.01357,0
0.55072,-0.015971,0
0.55072,-0.020523,0
0.55072,-0.025076,0
0.55072,-0.027477,0
0.56286,-0.01357,0
0.56286,-0.015971,0
0.56286,-0.020523,0
0.56286,-0.025076,0
0.56286,-0.027477,0
0.56286,-0.01357,0
0.56286,-0.015971,0
0.56286,-0.020523,0
0.56286,-0.025076,0
0.56286,-0.027477,0
0.57501,-0.01357,0
0.57501,-0.015971,0
0.57501,-0.020523,0
0.57501,-0.025076,0
0.57501,-0.027477,0
0.59804,-0.01357,0
0.59804,-0.015971,0
0.59804,-0.020523,0
0.59804,-0.025076,0
0.59804,-0.027477,0
0.62107,-0.01357,0
0.62107,-0.015971,0
0.62107,-0.020523,0
0.62107,-0.025076,0
0.62107,-0.027477,0
0.63322,-0.01357,0
0.63322,-0.015971,0
0.63322,-0.020523,0
0.63322,-0.025076,0
0.63322,-0.027477,0
0.63322,-0.01357,0
0.63322,-0.015971,0
0.63322,-0.020523,0
0.63322,-0.025076,0
0.63322,-0.027477,0
0.64537,-0.01357,0
0.64537,-0.015971,0
0.64537,-0.020523,0
0.64537,-0.025076,0
0.64537,-0.027477,0
0.6684,-0.01357,0
0.6684,-0.015971,0
0.6684,-0.020523,0
0.6684,-0.025076,0
0.6684,-0.027477,0
0.69143,-0.01357,0
0.69143,-0.015971,0
0.69143,-0.020523,0
0.69143,-0.025076,0
0.69143,-0.027477,0
0.70358,-0.01357,0
0.70358,-0.015971,0
0.70358,-0.020523,0
0.70358,-0.025076,0
0.70358,-0.027477,0
0.70358,-0.01357,0
0.70358,-0.015971,0
0.70358,-0.020523,0
0.70358,-0.025076,0
0.70358,-0.027477,0
0.71573,-0.01357,0
0.71573,-0.015971,0
0.71573,-0.020523,0
0.71573,-0.025076,0
0.71573,-0.027477,0
0.73876,-0.01357,0
0.73876,-0.015971,0
0.73876,-0.020523,0
0.73876,-0.025076,0
0.73876,-0.027477,0
0.76179,-0.01357,0
0.76179,-0.015971,0
0.76179,-0.020523,0
0.76179,-0.025076,0
0.76179,-0.027477,0
0.77394,-0.01357,0
0.77394,-0.015971,0
0.77394,-0.020523,0
0.77394,-0.025076,0
0.77394,-0.027477,0
0.77394,-0.01357,0
0.77394,-0.015971,0
0.77394,-0.020523,0
0.77394,-0.025076,0
0.77394,-0.027477,0
0.78609,-0.01357,0
0.78609,-0.015971,0
0.78609,-0.020523,0
0.78609,-0.025076,0
0.78609,-0.027477,0
0.80912,-0.01357,0
0.80912,-0.015971,0
0.80912,-0.020523,0
0.80912,-0.025076,0
0.80912,-0.027477,0
0.83215,-0.01357,0
0.83215,-0.015971,0
0.83215,-0.020523,0
0.83215,-0.025076,0
0.83215,-0.027477,0
0.8443,-0.01357,0
0.8443,-0.015971,0
0.8443,-0.020523,0
0.8443,-0.025076,0
0.8443,-0.027477,0
0.8443,-0.01357,0
0.8443,-0.015971,0
0.8443,-0.020523,0
0.8443,-0.025076,0
0.8443,-0.027477,0
0.85644,-0.01357,0
0.85644,-0.015971,0
0.85644,-0.020523,0
0.85644,-0.025076,0
0.85644,-0.027477,0
0.87947,-0.01357,0
0.87947,-0.015971,0
0.87947,-0.020523,0
0.87947,-0.025076,0
0.87947,-0.027477,0
0.90251,-0.01357,0
0.90251,-0.015971,0
0.90251,-0.020523,0
0.90251,-0.025076,0
0.90251,-0.027477,0
0.91465,-0.01357,0
0.91465,-0.015971,0
0.91465,-0.020523,0
0.91465,-0.025076,0
0.91465,-0.027477,0
0.91465,-0.01357,0
0.91465,-0.015971,0
0.91465,-0.020523,0
0.91465,-0.025076,0
0.91465,-0.027477,0
0.9268,-0.01357,0
0.9268,-0.015971,0
0.9268,-0.020523,0
0.9268,-0.025076,0
0.9268,-0.027477,0
0.94983,-0.01357,0
0.94983,-0.015971,0
0.94983,-0.020523,0
0.94983,-0.025076,0
0.94983,-0.027477,0
0.97286,-0.01357,0
0.97286,-0.015971,0
0.97286,-0.020523,0
0.97286,-0.025076,0
0.97286,-0.027477,0
0.98501,-0.01357,0
0.98501,-0.015971,0
0.98501,-0.020523,0
0.98501,-0.025076,0
0.98501,-0.027477,0
0.98501,-0.01357,0
0.98501,-0.015971,0
0.98501,-0.020523,0
0.98501,-0.025076,0
0.98501,-0.027477,0
0.99716,-0.01357,0
0.99716,-0.015971,0
0.99716,-0.020523,0
0.99716,-0.025076,0
0.99716,-0.027477,0
1.0202,-0.01357,0
1.0202,-0.015971,0
1.0202,-0.020523,0
1.0202,-0.025076,0
1.0202,-0.027477,0
1.0432,-0.01357,0
1.0432,-0.015971,0
1.0432,-0.020523,0
1.0432,-0.025076,0
1.0432,-0.027477,0
1.0554,-0.01357,0
1.0554,-0.015971,0
1.0554,-0.020523,0
1.0554,-0.025076,0
1.0554,-0.027477,0
1.0554,-0.01357,0
1.0554,-0.015971,0
1.0554,-0.020523,0
1.0554,-0.025076,0
1.0554,-0.027477,0
1.0675,-0.01357,0
1.0675,-0.015971,0
1.0675,-0.020523,0
1.0675,-0.025076,0
1.0675,-0.027477,0
1.0905,-0.01357,0
1.0905,-0.015971,0
1.0905,-0.020523,0
1.0905,-0.025076,0
1.0905,-0.027477,0
1.1136,-0.01357,0
1.1136,-0.015971,0
1.1136,-0.020523,0
1.1136,-0.025076,0
1.1136,-0.027477,0
1.1257,-0.01357,0
1.1257,-0.015971,0
1.1257,-0.020523,0
1.1257,-0.025076,0
1.1257,-0.027477,0
1.1257,-0.01357,0
1.1257,-0.015971,0
1.1257,-0.020523,0
1.1257,-0.025076,0
1.1257,-0.027477,0
1.1379,-0.01357,0
1.1379,-0.015971,0
1.1379,-0.020523,0
1.1379,-0.025076,0
1.1379,-0.027477,0
1.1609,-0.01357,0
1.1609,-0.015971,0
1.1609,-0.020523,0
1.1609,-0.025076,0
1.1609,-0.027477,0
1.1839,-0.01357,0
1.1839,-0.015971,0
1.1839,-0.020523,0
1.1839,-0.025076,0
1.1839,-0.027477,0
1.1961,-0.01357,0
1.1961,-0.015971,0
1.1961,-0.020523,0
1.1961,-0.025076,0
1.1961,-0.027477,0
1.1961,-0.01357,0
1.1961,-0.015971,0
1.1961,-0.020523,0
1.1961,-0.025076,0
1.1961,-0.027477,0
1.2082,-0.01357,0
1.2082,-0.015971,0
1.2082,-0.020523,0
1.2082,-0.025076,0
1.2082,-0.027477,0
1.2313,-0.01357,0
1.2313,-0.015971,0
1.2313,-0.020523,0
1.2313,-0.025076,0
1.2313,-0.027477,0
1.2543,-0.01357,0
1.2543,-0.015971,0
1.2543,-0.020523,0
1.2543,-0.025076,0
1.2543,-0.027477,0
1.2664,-0.01357,0
1.2664,-0.015971,0
1.2664,-0.020523,0
1.2664,-0.025076,0
1.2664,-0.027477,0
1.2664,-0.01357,0
1.2664,-0.015971,0
1.2664,-0.020523,0
1.2664,-0.025076,0
1.2664,-0.027477,0
1.2786,-0.01357,0
1.2786,-0.015971,0
1.2786,-0.020523,0
1.2786,-0.025076,0
1.2786,-0.027477,0
1.3016,-0.01357,0
1.3016,-0.015971,0
1.3016,-0.020523,0
1.3016,-0.025076,0
1.3016,-0.027477,0
1.3247,-0.01357,0
1.3247,-0.015971,0
1.3247,-0.020523,0
1.3247,-0.025076,0
1.3247,-0.027477,0
1.3368,-0.01357,0
1.3368,-0.015971,0
1.3368,-0.020523,0
1.3368,-0.025076,0
1.3368,-0.027477,0
1.3368,-0.01357,0
1.3368,-0.015971,0
1.3368,-0.020523,0
1.3368,-0.025076,0
1.3368,-0.027477,0
1.349,-0.01357,0
1.349,-0.015971,0
1.349,-0.020523,0
1.349,-0.025076,0
1.349,-0.027477,0
1.372,-0.01357,0
1.372,-0.015971,0
1.372,-0.020523,0
1.372,-0.025076,0
1.372,-0.027477,0
1.395,-0.01357,0
1.395,-0.015971,0
1.395,-0.020523,0
1.395,-0.025076,0
1.395,-0.027477,0
1.4072,-0.01357,0
1.4072,-0.015971,0
1.4072,-0.020523,0
1.4072,-0.025076,0
1.4072,-0.027477,0
1.4072,-0.01357,0
1.4072,-0.015971,0
1.4072,-0.020523,0
1.4072,-0.025076,0
1.4072,-0.027477,0
1.4193,-0.01357,0
1.4193,-0.015971,0
1.4193,-0.020523,0
1.4193,-0.025076,0
1.4193,-0.027477,0
1.4423,-0.01357,0
1.4423,-0.015971,0
1.4423,-0.020523,0
1.4423,-0.025076,0
1.4423,-0.027477,0
1.4654,-0.01357,0
1.4654,-0.015971,0
1.4654,-0.020523,0
1.4654,-0.025076,0
1.4654,-0.027477,0
1.4775,-0.01357,0
1.4775,-0.015971,0
1.4775,-0.020523,0
1.4775,-0.025076,0
1.4775,-0.027477,0
1.4775,-0.01357,0
1.4775,-0.015971,0
1.4775,-0.020523,0
1.4775,-0.025076,0
1.4775,-0.027477,0
1.4897,-0.01357,0
1.4897,-0.015971,0
1.4897,-0.020523,0
1.4897,-0.025076,0
1.4897,-0.027477,0
1.5127,-0.01357,0
1.5127,-0.015971,0
1.5127,-0.020523,0
1.5127,-0.025076,0
1.5127,-0.027477,0
1.5357,-0.01357,0
1.5357,-0.015971,0
1.5357,-0.020523,0
1.5357,-0.025076,0
1.5357,-0.027477,0
1.5479,-0.01357,0
1.5479,-0.015971,0
1.5479,-0.020523,0
1.5479,-0.025076,0
1.5479,-0.027477,0
1.5479,-0.01357,0
1.5479,-0.015971,0
1.5479,-0.020523,0
1.5479,-0.025076,0
1.5479,-0.027477,0
1.56,-0.01357,0
1.56,-0.015971,0
1.56,-0.020523,0
1.56,-0.025076,0
1.56,-0.027477,0
1.5831,-0.01357,0
1.5831,-0.015971,0
1.5831,-0.020523,0
1.5831,-0.025076,0
1.5831,-0.027477,0
1.6061,-0.01357,0
1.6061,-0.015971,0
1.6061,-0.020523,0
1.6061,-0.025076,0
1.6061,-0.027477,0
1.6182,-0.01357,0
1.6182,-0.015971,0
1.6182,-0.020523,0
1.6182,-0.025076,0
1.6182,-0.027477,0
1.6182,-0.01357,0
1.6182,-0.015971,0
1.6182,-0.020523,0
1.6182,-0.025076,0
1.6182,-0.027477,0
1.6304,-0.01357,0
1.6304,-0.015971,0
1.6304,-0.020523,0
1.6304,-0.025076,0
1.6304,-0.027477,0
1.6534,-0.01357,0
1.6534,-0.015971,0
1.6534,-0.020523,0
1.6534,-0.025076,0
1.6534,-0.027477,0
1.6764,-0.01357,0
1.6764,-0.015971,0
1.6764,-0.020523,0
1.6764,-0.025076,0
1.6764,-0.027477,0
1.6886,-0.01357,0
1.6886,-0.015971,0
1.6886,-0.020523,0
1.6886,-0.025076,0
1.6886,-0.027477,0
1.6886,-0.01357,0
1.6886,-0.015971,0
1.6886,-0.020523,0
1.6886,-0.025076,0
1.6886,-0.027477,0
1.7007,-0.01357,0
1.7007,-0.015971,0
1.7007,-0.020523,0
1.7007,-0.025076,0
1.7007,-0.027477,0
1.7238,-0.01357,0
1.7238,-0.015971,0
1.7238,-0.020523,0
1.7238,-0.025076,0
1.7238,-0.027477,0
1.7468,-0.01357,0
1.7468,-0.015971,0
1.7468,-0.020523,0
1.7468,-0.025076,0
1.7468,-0.027477,0
1.759,-0.01357,0
1.759,-0.015971,0
1.759,-0.020523,0
1.759,-0.025076,0
1.759,-0.027477,0
1.759,-0.01357,0
1.759,-0.015971,0
1.759,-0.020523,0
1.759,-0.025076,0
1.759,-0.027477,0
1.7711,-0.01357,0
1.7711,-0.015971,0
1.7711,-0.020523,0
1.7711,-0.025076,0
1.7711,-0.027477,0
1.7941,-0.01357,0
1.7941,-0.015971,0
1.7941,-0.020523,0
1.7941,-0.025076,0
1.7941,-0.027477,0
1.8172,-0.01357,0
1.8172,-0.015971,0
1.8172,-0.020523,0
1.8172,-0.025076,0
1.8172,-0.027477,0
1.8293,-0.01357,0
1.8293,-0.015971,0
1.8293,-0.020523,0
1.8293,-0.025076,0
1.8293,-0.027477,0
1.8293,-0.01357,0
1.8293,-0.015971,0
1.8293,-0.020523,0
1.8293,-0.025076,0
1.8293,-0.027477,0
1.8415,-0.01357,0
1.8415,-0.015971,0
1.8415,-0.020523,0
1.8415,-0.025076,0
1.8415,-0.027477,0
1.8645,-0.01357,0
1.8645,-0.015971,0
1.8645,-0.020523,0
1.8645,-0.025076,0
1.8645,-0.027477,0
1.8875,-0.01357,0
1.8875,-0.015971,0
1.8875,-0.020523,0
1.8875,-0.025076,0
1.8875,-0.027477,0
1.8997,-0.01357,0
1.8997,-0.015971,0
1.8997,-0.020523,0
1.8997,-0.025076,0
1.8997,-0.027477,0
1.8997,-0.01357,0
1.8997,-0.015971,0
1.8997,-0.020523,0
1.8997,-0.025076,0
1.8997,-0.027477,0
1.9118,-0.01357,0
1.9118,-0.015971,0
1.9118,-0.020523,0
1.9118,-0.025076,0
1.9118,-0.027477,0
1.9348,-0.01357,0
1.9348,-0.015971,0
1.9348,-0.020523,0
1.9348,-0.025076,0
1.9348,-0.027477,0
1.9579,-0.01357,0
1.9579,-0.015971,0
1.9579,-0.020523,0
1.9579,-0.025076,0
1.9579,-0.027477,0
1.97,-0.01357,0
1.97,-0.015971,0
1.97,-0.020523,0
1.97,-0.025076,0
1.97,-0.027477,0
1.97,-0.01357,0
1.97,-0.015971,0
1.97,-0.020523,0
1.97,-0.025076,0
1.97,-0.027477,0
1.9822,-0.01357,0
1.9822,-0.015971,0
1.9822,-0.020523,0
1.9822,-0.025076,0
1.9822,-0.027477,0
2.0052,-0.01357,0
2.0052,-0.015971,0
2.0052,-0.020523,0
2.0052,-0.025076,0
2.0052,-0.027477,0
2.0282,-0.01357,0
2.0282,-0.015971,0
2.0282,-0.020523,0
2.0282,-0.025076,0
2.0282,-0.027477,0
2.0404,-0.01357,0
2.0404,-0.015971,0
2.0404,-0.020523,0
2.0404,-0.025076,0
2.0404,-0.027477,0
2.0404,-0.01357,0
2.0404,-0.015971,0
2.0404,-0.020523,0
2.0404,-0.025076,0
2.0404,-0.027477,0
2.0525,-0.01357,0
2.0525,-0.015971,0
2.0525,-0.020523,0
2.0525,-0.025076,0
2.0525,-0.027477,0
2.0756,-0.01357,0
2.0756,-0.015971,0
2.0756,-0.020523,0
2.0756,-0.025076,0
2.0756,-0.027477,0
2.0986,-0.01357,0
2.0986,-0.015971,0
2.0986,-0.020523,0
2.0986,-0.025076,0
2.0986,-0.027477,0
2.1107,-0.01357,0
2.1107,-0.015971,0
2.1107,-0.020523,0
2.1107,-0.025076,0
2.1107,-0.027477,0
2.1107,-0.01357,0
2.1107,-0.015971,0
2.1107,-0.020523,0
2.1107,-0.025076,0
2.1107,-0.027477,0
2.1229,-0.01357,0
2.1229,-0.015971,0
2.1229,-0.020523,0
2.1229,-0.025076,0
2.1229,-0.027477,0
2.1459,-0.01357,0
2.1459,-0.015971,0
2.1459,-0.020523,0
2.1459,-0.025076,0
2.1459,-0.027477,0
2.1689,-0.01357,0
2.1689,-0.015971,0
2.1689,-0.020523,0
2.1689,-0.025076,0
2.1689,-0.027477,0
2.1811,-0.01357,0
2.1811,-0.015971,0
2.1811,-0.020523,0
2.1811,-0.025076,0
2.1811,-0.027477,0
2.1811,-0.01357,0
2.1811,-0.015971,0
2.1811,-0.020523,0
2.1811,-0.025076,0
2.1811,-0.027477,0
2.1932,-0.01357,0
2.1932,-0.015971,0
2.1932,-0.020523,0
2.1932,-0.025076,0
2.1932,-0.027477,0
2.2163,-0.01357,0
2.2163,-0.015971,0
2.2163,-0.020523,0
2.2163,-0.025076,0
2.2163,-0.027477,0
2.2393,-0.01357,0
2.2393,-0.015971,0
2.2393,-0.020523,0
2.2393,-0.025076,0
2.2393,-0.027477,0
2.2515,-0.01357,0
2.2515,-0.015971,0
2.2515,-0.020523,0
2.2515,-0.025076,0
2.2515,-0.027477,0
2.2515,-0.01357,0
2.2515,-0.015971,0
2.2515,-0.020523,0
2.2515,-0.025076,0
2.2515,-0.027477,0
2.2636,-0.01357,0
2.2636,-0.015971,0
2.2636,-0.020523,0
2.2636,-0.025076,0
2.2636,-0.027477,0
2.2866,-0.01357,0
2.2866,-0.015971,0
2.2866,-0.020523,0
2.2866,-0.025076,0
2.2866,-0.027477,0
2.3097,-0.01357,0
2.3097,-0.015971,0
2.3097,-0.020523,0
2.3097,-0.025076,0
2.3097,-0.027477,0
2.3218,-0.01357,0
2.3218,-0.015971,0
2.3218,-0.020523,0
2.3218,-0.025076,0
2.3218,-0.027477,0
2.3218,-0.01357,0
2.3218,-0.015971,0
2.3218,-0.020523,0
2.3218,-0.025076,0
2.3218,-0.027477,0
2.334,-0.01357,0
2.334,-0.015971,0
2.334,-0.020523,0
2.334,-0.025076,0
2.334,-0.027477,0
2.357,-0.01357,0
2.357,-0.015971,0
2.357,-0.020523,0
2.357,-0.025076,0
2.357,-0.027477,0
2.38,-0.01357,0
2.38,-0.015971,0
2.38,-0.020523,0
2.38,-0.025076,0
2.38,-0.027477,0
2.3922,-0.01357,0
2.3922,-0.015971,0
2.3922,-0.020523,0
2.3922,-0.025076,0
2.3922,-0.027477,0
2.3922,-0.01357,0
2.3922,-0.015971,0
2.3922,-0.020523,0
2.3922,-0.025076,0
2.3922,-0.027477,0
2.4043,-0.01357,0
2.4043,-0.015971,0
2.4043,-0.020523,0
2.4043,-0.025076,0
2.4043,-0.027477,0
2.4274,-0.01357,0
2.4274,-0.015971,0
2.4274,-0.020523,0
2.4274,-0.025076,0
2.4274,-0.027477,0
2.4504,-0.01357,0
2.4504,-0.015971,0
2.4504,-0.020523,0
2.4504,-0.025076,0
2.4504,-0.027477,0
2.4625,-0.01357,0
2.4625,-0.015971,0
2.4625,-0.020523,0
2.4625,-0.025076,0
2.4625,-0.027477,0
2.4625,-0.01357,0
2.4625,-0.015971,0
2.4625,-0.020523,0
2.4625,-0.025076,0
2.4625,-0.027477,0
2.4747,-0.01357,0
2.4747,-0.015971,0
2.4747,-0.020523,0
2.4747,-0.025076,0
2.4747,-0.027477,0
2.4977,-0.01357,0
2.4977,-0.015971,0
2.4977,-0.020523,0
2.4977,-0.025076,0
2.4977,-0.027477,0
2.5207,-0.01357,0
2.5207,-0.015971,0
2.5207,-0.020523,0
2.5207,-0.025076,0
2.5207,-0.027477,0
2.5329,-0.01357,0
2.5329,-0.015971,0
2.5329,-0.020523,0
2.5329,-0.025076,0
2.5329,-0.027477,0
2.5329,-0.01357,0
2.5329,-0.015971,0
2.5329,-0.020523,0
2.5329,-0.025076,0
2.5329,-0.027477,0
2.545,-0.01357,0
2.545,-0.015971,0
2.545,-0.020523,0
2.545,-0.025076,0
2.545,-0.027477,0
2.5681,-0.01357,0
2.5681,-0.015971,0
2.5681,-0.020523,0
2.5681,-0.025076,0
2.5681,-0.027477,0
2.5911,-0.01357,0
2.5911,-0.015971,0
2.5911,-0.020523,0
2.5911,-0.025076,0
2.5911,-0.027477,0
2.6032,-0.01357,0
2.6032,-0.015971,0
2.6032,-0.020523,0
2.6032,-0.025076,0
2.6032,-0.027477,0
2.6032,-0.01357,0
2.6032,-0.015971,0
2.6032,-0.020523,0
2.6032,-0.025076,0
2.6032,-0.027477,0
2.6154,-0.01357,0
2.6154,-0.015971,0
2.6154,-0.020523,0
2.6154,-0.025076,0
2.6154,-0.027477,0
2.6384,-0.01357,0
2.6384,-0.015971,0
2.6384,-0.020523,0
2.6384,-0.025076,0
2.6384,-0.027477,0
2.6615,-0.01357,0
2.6615,-0.015971,0
2.6615,-0.020523,0
2.6615,-0.025076,0
2.6615,-0.027477,0
2.6736,-0.01357,0
2.6736,-0.015971,0
2.6736,-0.020523,0
2.6736,-0.025076,0
2.6736,-0.027477,0
